id_indicador,nombre,año,notas
6200205275,Promedio de hijos nacidos vivos de las mujeres de 12 años y más divorciadas,2000,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  12 de marzo (1990)
6200205275,Promedio de hijos nacidos vivos de las mujeres de 12 años y más divorciadas,1990,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  12 de marzo (1990)
6200205276,Promedio de hijos nacidos vivos de las mujeres de 12 años y más en unión libre,2010,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  12 de marzo (1990)
6200205276,Promedio de hijos nacidos vivos de las mujeres de 12 años y más en unión libre,2000,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  12 de marzo (1990)
6200205276,Promedio de hijos nacidos vivos de las mujeres de 12 años y más en unión libre,1990,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  12 de marzo (1990)
6200205276,Promedio de hijos nacidos vivos de las mujeres de 12 años y más en unión libre,1970,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales: 28 de enero (1970)
6200205277,Población de 5 años y más emigrante,2000,Excluye a la población que en junio del 2005 residia en otro país y a la que no especificó su lugar de residencia en esa fecha.
6200205279,Promedio de hijos nacidos vivos de las mujeres de 12 años y más casada sólo por lo civil,2010,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  12 de marzo (1990)
6200205279,Promedio de hijos nacidos vivos de las mujeres de 12 años y más casada sólo por lo civil,2000,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  14 de febrero (2000)
6200205280,Población con limitación en la actividad para ver,2010,Incluye a las personas que aun con anteojos tenían dificultad para ver.
6200205282,Porcentaje de población femenina nacida en otro país residente en México,2010,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200205282,Porcentaje de población femenina nacida en otro país residente en México,2000,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200205282,Porcentaje de población femenina nacida en otro país residente en México,1990,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200205282,Porcentaje de población femenina nacida en otro país residente en México,1970,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200205282,Porcentaje de población femenina nacida en otro país residente en México,1950,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200205283,Promedio de hijos nacidos vivos de las mujeres de 12 años y más viudas,2010,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  12 de marzo (1990)
6200205283,Promedio de hijos nacidos vivos de las mujeres de 12 años y más viudas,2000,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  14 de febrero (2000)
6200205283,Promedio de hijos nacidos vivos de las mujeres de 12 años y más viudas,1990,Excluye a las mujeres que no especificaron si han tenido hijos y a las que sí han tenido hijos pero no especificaron el total de ellos. Cifras correspondientes a las siguientes fechas censales:  12 de marzo (1990)
6200205284,Población nacida en otro país residente en México mujeres,2010,Cifras correspondientes a las siguientes fechas censales: 12 de junio (2010).
6200205284,Población nacida en otro país residente en México mujeres,2000,Cifras correspondientes a las siguientes fechas censales: 14 de febrero (2000).
6200205284,Población nacida en otro país residente en México mujeres,1990,Cifras correspondientes a las siguientes fechas censales: 12 de marzo (1990).
6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2010,"Los porcentajes están calculados con base al total de la población migrante internacional. Migración según lugar de residencia cinco años antes, entre junio de 2005 y junio de 2010. Debido al redondeo de las cifras, la suma de los porcentajes puede no coincidir con el 100.0%. Cifras correspondientes al 12 de junio."
6200205285,Porcentaje de la población migrante internacional destino Estados Unidos de América,2000,"Los porcentajes están calculados con base al total de la población migrante internacional. Migración según lugar de residencia cinco años antes, entre enero de 1995 y febrero de 2000. Debido al redondeo de las cifras, la suma de los porcentajes puede no coincidir con el 100.0%. Cifras correspondientes al 12 de junio."
6200205286,Población con limitación en la actividad mental,2010,La suma de los distintos tipos de limitación en la actividad puede ser mayor al total por aquella población que tiene más de una limitación.
6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2010,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200205288,Índice de masculinidad de la población nacida en otro país residente en México,2000,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200205288,Índice de masculinidad de la población nacida en otro país residente en México,1990,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200205288,Índice de masculinidad de la población nacida en otro país residente en México,1970,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200205288,Índice de masculinidad de la población nacida en otro país residente en México,1950,Cifras correspondientes a las siguientes fechas censales: 6 de junio (1950); 28 de enero (1970); 12 de marzo (1990); 14 de febrero (2000); y 12 de junio (2010).
6200240300,Porcentaje de hombres de 0 a 4 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240304,Tasa de monolingüismo de la población de 5 años y más hablante de Tojolabal,2015,Corresponde a residentes habituales de viviendas particulares
6200240311,Porcentaje de hombres de 10 a 14 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240312,Porcentaje de mujeres de 5 a 9 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240321,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios a la población abierta,2015,Comprende a la población usuaria de los servicios de la Secretaría de Salud (Centro de Salud u Hospital de la SSA y "Seguro Popular"). Incluye otras instituciones de salud públicas o privadas y otros lugares.
6200240321,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios a la población abierta,2010,Comprende a la población usuaria de los servicios de la Secretaría de Salud (Centros de Salud u Hospitales y "Seguro Popular") e IMSS Oportunidades. Incluye otras instituciones de salud públicas o privadas y otros lugares.
6200240328,Porcentaje de mujeres de 55 a 59 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240341,Porcentaje de mujeres de 40 a 44 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240342,Porcentaje de mujeres de 70 a 74 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240343,Porcentaje de hombres de 15 a 19 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240354,Porcentaje de mujeres de 10 a 14 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240356,Porcentaje de mujeres de 20 a 24 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240357,Porcentaje de hombres de 35 a 39 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240377,Porcentaje de mujeres de 45 a 49 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240378,Porcentaje de mujeres de 0 a 4 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240384,Porcentaje de mujeres de 15 a 19 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240388,Porcentaje de hombres de 65 a 69 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240395,"Viviendas, de cada cien que cuentan con electricidad, agua y drenaje",2010,"Viviendas que cuentan con electricidad, agua y drenaje."
6200240407,Índice de envejecimiento,2015,Número de personas adultas mayores (60 y más años de edad) por cada cien niños y jóvenes (0 a 14 años de edad).
6200240410,Porcentaje de hombres de 60 a 64 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2015,"Comprende a la población usuaria de consultorios, clínicas y hospitales privados, así como de consultorios de farmacia."
6200240416,Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados,2010,"Comprende a la población usuaria de consultorios, clínicas y hospitales privados."
6200240421,Porcentaje de la población derechohabiente en el ISSSTE,2010,Incluye ISSSTE estatal.
6200240423,Porcentaje de hombres de 40 a 44 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240425,Porcentaje de hombres de 70 a 74 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240426,Porcentaje de mujeres de 60 a 64 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240427,Porcentaje de mujeres de 65 a 69 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240443,Porcentaje de mujeres de 35 a 39 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240444,Porcentaje de hombres de 55 a 59 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240445,Porcentaje de hombres de 5 a 9 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240465,Porcentaje de las viviendas particulares habitadas sin ningún bien,2010,"Viviendas que no cuenta con ninguno de los siguientes bienes: radio, televisión, refrigerador, lavadora, automóvil, computadora, teléfono fijo, celular e internet."
6200240486,Porcentaje de hombres de 25 a 29 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240507,Porcentaje de mujeres de 50 a 54 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240511,Porcentaje de la población usuaria de servicios de salud en instituciones de seguridad social,2015,"Comprende a la población usuaria del IMSS, ISSSTE, ISSSTE estatal, Pemex, Defensa o Marina."
6200240511,Porcentaje de la población usuaria de servicios de salud en instituciones de seguridad social,2010,"Comprende a la población usuaria del IMSS, ISSSTE, ISSSTE estatal, Pemex, Defensa o Marina."
6200240517,Porcentaje de la población derechohabiente en otras instituciones,2010,Incluye Seguro privado y otra institución.
6200240518,Porcentaje de hombres de 30 a 34 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240520,Porcentaje de hombres de 20 a 24 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240532,Porcentaje de hombres de 45 a 49 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240533,Porcentaje de hombres de 50 a 54 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240548,Porcentaje de mujeres de 25 a 29 años,2015,Corresponde a residentes habituales de viviendas particulares
6200240549,Porcentaje de mujeres de 30 a 34 años,2015,Corresponde a residentes habituales de viviendas particulares

